locatie_id,volgnummer,apparaat_id,type,status,statusReason,timestamp
1011001,01,611057,Sealbag-automaat,Available,False,2023-10-14 22:08:04
1011001,02,811798,Geld storten en opnemen,Available,True,2023-10-14 22:08:04
1011001,03,920366,Geldautomaat,Available,False,2023-10-14 22:08:04
1011002,01,911448,Geldautomaat,Available,False,2023-10-14 22:08:05
1011003,01,910117,Geldautomaat,Available,False,2023-10-14 22:08:05
1012001,01,812212,Geld storten en opnemen,Available,False,2023-10-14 22:08:06
1012002,01,810363,Geld storten en opnemen,Available,True,2023-10-14 22:08:07
1012006,01,914201,Geldautomaat,Available,False,2023-10-14 22:08:08
1012007,01,910127,Geldautomaat,Available,False,2023-10-14 22:08:08
1012009,01,910121,Geldautomaat,Available,False,2023-10-14 22:08:09
1012010,01,911433,Geldautomaat,Available,False,2023-10-14 22:08:10
1012013,01,914711,Geldautomaat,Available,False,2023-10-14 22:08:10
1012013,02,812414,Geld storten en opnemen,Available,True,2023-10-14 22:08:10
1012013,03,611347,Sealbag-automaat,Available,False,2023-10-14 22:08:10
1012014,01,812450,Geld storten en opnemen,Unavailable,False,2023-10-14 22:08:11
1012014,02,812469,Geld storten en opnemen,Available,True,2023-10-14 22:08:11
1012015,01,920286,Geldautomaat,Available,False,2023-10-14 22:08:12
1012015,02,611463,Sealbag-automaat,Available,False,2023-10-14 22:08:12
1012017,01,812969,Geld storten en opnemen,Unavailable,False,2023-10-14 22:08:13
1012017,02,812971,Geld storten en opnemen,Available,True,2023-10-14 22:08:13
1012017,03,812972,Geld storten en opnemen,Available,False,2023-10-14 22:08:13
1012017,04,812970,Geld storten en opnemen,Unavailable,False,2023-10-14 22:08:13
1012018,01,914888,Geldautomaat,Available,False,2023-10-14 22:08:13
1013001,01,912155,Geldautomaat,Available,False,2023-10-14 22:08:14
1013002,01,910132,Geldautomaat,Available,False,2023-10-14 22:08:15
1013003,01,811960,Geld storten en opnemen,Available,False,2023-10-14 22:08:16
1013003,02,813033,Geld storten en opnemen,Available,True,2023-10-14 22:08:16
1015001,01,811741,Geld storten en opnemen,Available,False,2023-10-14 22:08:16
1015002,01,910122,Geldautomaat,Available,False,2023-10-14 22:08:17
1015003,01,910118,Geldautomaat,Available,False,2023-10-14 22:08:18
1016002,01,910133,Geldautomaat,Available,False,2023-10-14 22:08:18
1016005,01,914064,Geldautomaat,Available,False,2023-10-14 22:08:20
1017002,01,811816,Geld storten en opnemen,Available,False,2023-10-14 22:08:20
1017002,02,913906,Geldautomaat,Available,False,2023-10-14 22:08:20
1017002,03,811817,Geld storten en opnemen,Available,True,2023-10-14 22:08:20
1017003,01,911255,Geldautomaat,Available,False,2023-10-14 22:08:21
1017006,01,911449,Geldautomaat,Available,False,2023-10-14 22:08:22
1017007,01,911450,Geldautomaat,Available,False,2023-10-14 22:08:23
1017008,01,911451,Geldautomaat,Unavailable,False,2023-10-14 22:08:23
1017009,01,911452,Geldautomaat,Available,False,2023-10-14 22:08:24
1017009,02,610019,Sealbag-automaat,Available,False,2023-10-14 22:08:24
1017011,01,812816,Geld storten en opnemen,Available,False,2023-10-14 22:08:25
1017011,02,812814,Geld storten en opnemen,Available,False,2023-10-14 22:08:25
1017011,03,812815,Geld storten en opnemen,Unavailable,False,2023-10-14 22:08:25
1017011,04,611088,Sealbag-automaat,Available,False,2023-10-14 22:08:25
1017012,01,914750,Geldautomaat,Available,False,2023-10-14 22:08:25
1018002,01,911009,Geldautomaat,Available,False,2023-10-14 22:08:26
1018003,01,911010,Geldautomaat,Available,False,2023-10-14 22:08:27
1018004,01,910138,Geldautomaat,Available,False,2023-10-14 22:08:28
1018005,01,811066,Geld storten en opnemen,Available,False,2023-10-14 22:08:28
1019001,01,912160,Geldautomaat,Available,False,2023-10-14 22:08:29
1019004,01,812389,Geld storten en opnemen,Unavailable,True,2023-10-14 22:08:30
1019004,02,812821,Geld storten en opnemen,Available,True,2023-10-14 22:08:30
1024001,01,910146,Geldautomaat,Available,False,2023-10-14 22:08:31
1024002,01,910147,Geldautomaat,Available,False,2023-10-14 22:08:31
1024004,01,811469,Geld storten en opnemen,Available,True,2023-10-14 22:08:32
1025002,01,912151,Geldautomaat,Available,False,2023-10-14 22:08:33
1025005,01,610938,Sealbag-automaat,Available,False,2023-10-14 22:08:33
1025005,02,913574,Geldautomaat,Available,False,2023-10-14 22:08:33
1031003,01,910150,Geldautomaat,Available,False,2023-10-14 22:08:34
1031005,01,910160,Geldautomaat,Available,False,2023-10-14 22:08:35
1031006,01,812538,Geld storten en opnemen,Available,True,2023-10-14 22:08:35
1033002,01,914209,Geldautomaat,Available,False,2023-10-14 22:08:36
1034001,01,913826,Geldautomaat,Available,False,2023-10-14 22:08:37
1034002,01,811049,Geld storten en opnemen,Available,True,2023-10-14 22:08:38
1035002,01,911978,Geldautomaat,Available,False,2023-10-14 22:08:38
1035003,01,811274,Geld storten en opnemen,Available,True,2023-10-14 22:08:39
1035004,01,913080,Geldautomaat,Available,False,2023-10-14 22:08:40
