locatie_id,volgnummer,apparaat_id,type,status,statusReason,timestamp
1011001,01,611057,Sealbag-automaat,Available,False,2024-03-11 16:09:34
1011001,02,811798,Geld storten en opnemen,Available,True,2024-03-11 16:09:34
1011001,03,920366,Geldautomaat,Available,False,2024-03-11 16:09:34
1011002,01,911448,Geldautomaat,Available,False,2024-03-11 16:09:35
1011003,01,910117,Geldautomaat,Available,False,2024-03-11 16:09:35
1012001,01,812212,Geld storten en opnemen,Available,True,2024-03-11 16:09:36
1012002,01,810363,Geld storten en opnemen,Available,False,2024-03-11 16:09:36
1012006,01,914201,Geldautomaat,Available,False,2024-03-11 16:09:37
1012007,01,910127,Geldautomaat,Available,False,2024-03-11 16:09:37
1012009,01,910121,Geldautomaat,Available,False,2024-03-11 16:09:38
1012013,01,914711,Geldautomaat,Available,False,2024-03-11 16:09:38
1012013,02,812414,Geld storten en opnemen,Available,True,2024-03-11 16:09:38
1012013,03,611347,Sealbag-automaat,Available,False,2024-03-11 16:09:38
1012014,01,812450,Geld storten en opnemen,Available,True,2024-03-11 16:09:39
1012014,02,812469,Geld storten en opnemen,Available,True,2024-03-11 16:09:39
1012015,01,920286,Geldautomaat,Available,False,2024-03-11 16:09:39
1012015,02,611463,Sealbag-automaat,Available,False,2024-03-11 16:09:39
1012017,01,812969,Geld storten en opnemen,Unavailable,True,2024-03-11 16:09:40
1012017,02,812971,Geld storten en opnemen,Available,True,2024-03-11 16:09:40
1012017,03,812972,Geld storten en opnemen,Available,True,2024-03-11 16:09:40
1012017,04,812970,Geld storten en opnemen,Available,True,2024-03-11 16:09:40
1012018,01,914888,Geldautomaat,Available,False,2024-03-11 16:09:40
1013001,01,912155,Geldautomaat,Available,False,2024-03-11 16:09:40
1013002,01,910132,Geldautomaat,Available,False,2024-03-11 16:09:41
1013003,01,811960,Geld storten en opnemen,Available,True,2024-03-11 16:09:41
1013003,02,813033,Geld storten en opnemen,Available,True,2024-03-11 16:09:41
1015001,01,811741,Geld storten en opnemen,Available,True,2024-03-11 16:09:42
1015002,01,910122,Geldautomaat,Available,False,2024-03-11 16:09:42
1015003,01,910118,Geldautomaat,Available,False,2024-03-11 16:09:42
1016002,01,910133,Geldautomaat,Available,False,2024-03-11 16:09:43
1016004,01,930098,Geldautomaat,Available,False,2024-03-11 16:09:43
1016005,01,914064,Geldautomaat,Available,False,2024-03-11 16:09:44
1017002,01,811816,Geld storten en opnemen,Available,True,2024-03-11 16:09:44
1017002,02,913906,Geldautomaat,Available,False,2024-03-11 16:09:44
1017002,03,811817,Geld storten en opnemen,Available,True,2024-03-11 16:09:44
1017006,01,911449,Geldautomaat,Available,False,2024-03-11 16:09:45
1017007,01,911450,Geldautomaat,Available,False,2024-03-11 16:09:46
1017008,01,911451,Geldautomaat,Available,False,2024-03-11 16:09:46
1017009,01,911452,Geldautomaat,Available,False,2024-03-11 16:09:46
1017009,02,610019,Sealbag-automaat,Available,False,2024-03-11 16:09:46
1017011,01,812816,Geld storten en opnemen,Available,True,2024-03-11 16:09:47
1017011,02,812814,Geld storten en opnemen,Unavailable,True,2024-03-11 16:09:47
1017011,03,812815,Geld storten en opnemen,Available,True,2024-03-11 16:09:47
1017011,04,611088,Sealbag-automaat,Available,False,2024-03-11 16:09:47
1017012,01,914750,Geldautomaat,Available,False,2024-03-11 16:09:47
1018002,01,911009,Geldautomaat,Available,False,2024-03-11 16:09:48
1018003,01,911010,Geldautomaat,Available,False,2024-03-11 16:09:48
1018004,01,910138,Geldautomaat,Available,False,2024-03-11 16:09:48
1018005,01,811066,Geld storten en opnemen,Available,True,2024-03-11 16:09:49
1019001,01,912160,Geldautomaat,Available,False,2024-03-11 16:09:49
1019004,01,812389,Geld storten en opnemen,Available,True,2024-03-11 16:09:50
1019004,02,812821,Geld storten en opnemen,Available,True,2024-03-11 16:09:50
1024001,01,910146,Geldautomaat,Available,False,2024-03-11 16:09:50
1024002,01,920980,Geldautomaat,Available,False,2024-03-11 16:09:51
1024004,01,811469,Geld storten en opnemen,Available,True,2024-03-11 16:09:51
1025002,01,912151,Geldautomaat,Available,False,2024-03-11 16:09:51
