locatie_id,volgnummer,apparaat_id,type,status,statusReason,timestamp
1011001,01,611057,Sealbag-automaat,Available,False,2024-08-23 14:18:27
1011001,02,811798,Geld storten en opnemen,Unavailable,True,2024-08-23 14:18:27
1011001,03,920366,Geldautomaat,Available,False,2024-08-23 14:18:27
1011002,01,911448,Geldautomaat,Available,False,2024-08-23 14:18:27
1011003,01,921129,Geldautomaat,Available,False,2024-08-23 14:18:28
1012001,01,812212,Geld storten en opnemen,Available,True,2024-08-23 14:18:29
1012002,01,810363,Geld storten en opnemen,Available,True,2024-08-23 14:18:29
1012006,01,914201,Geldautomaat,Available,False,2024-08-23 14:18:30
1012007,01,921130,Geldautomaat,Available,False,2024-08-23 14:18:30
1012009,01,921137,Geldautomaat,Available,False,2024-08-23 14:18:31
1012013,01,920974,Geldautomaat,Available,False,2024-08-23 14:18:32
1012013,02,812414,Geld storten en opnemen,Unavailable,False,2024-08-23 14:18:32
1012013,03,611347,Sealbag-automaat,Available,False,2024-08-23 14:18:32
1012014,01,812450,Geld storten en opnemen,Available,True,2024-08-23 14:18:32
1012014,02,812469,Geld storten en opnemen,Available,True,2024-08-23 14:18:32
1012015,01,920286,Geldautomaat,Available,False,2024-08-23 14:18:33
1012015,02,611463,Sealbag-automaat,Available,False,2024-08-23 14:18:33
1012017,01,812969,Geld storten en opnemen,Available,True,2024-08-23 14:18:33
1012017,02,812971,Geld storten en opnemen,Available,True,2024-08-23 14:18:33
1012017,03,812972,Geld storten en opnemen,Available,True,2024-08-23 14:18:33
1012017,04,812970,Geld storten en opnemen,Unavailable,False,2024-08-23 14:18:33
1012018,01,914888,Geldautomaat,Available,False,2024-08-23 14:18:34
1013001,01,921139,Geldautomaat,Available,False,2024-08-23 14:18:34
1013002,01,921142,Geldautomaat,Available,False,2024-08-23 14:18:35
1013003,01,811960,Geld storten en opnemen,Available,True,2024-08-23 14:18:35
1013003,02,813033,Geld storten en opnemen,Unavailable,False,2024-08-23 14:18:35
1015001,01,811741,Geld storten en opnemen,Available,True,2024-08-23 14:18:36
1015002,01,921051,Geldautomaat,Available,False,2024-08-23 14:18:36
1015003,01,920706,Geldautomaat,Available,False,2024-08-23 14:18:37
1016002,01,921393,Geldautomaat,Available,False,2024-08-23 14:18:37
1016004,01,930098,Geldautomaat,Available,False,2024-08-23 14:18:37
1016005,01,914064,Geldautomaat,Available,False,2024-08-23 14:18:38
1017006,01,911449,Geldautomaat,Available,False,2024-08-23 14:18:39
1017007,01,921052,Geldautomaat,Available,False,2024-08-23 14:18:40
1017008,01,921143,Geldautomaat,Available,False,2024-08-23 14:18:40
1017009,01,911452,Geldautomaat,Available,False,2024-08-23 14:18:41
1017009,02,610019,Sealbag-automaat,Available,False,2024-08-23 14:18:41
1017011,01,812816,Geld storten en opnemen,Available,True,2024-08-23 14:18:41
1017011,02,812814,Geld storten en opnemen,Available,True,2024-08-23 14:18:41
1017011,03,812815,Geld storten en opnemen,Available,True,2024-08-23 14:18:41
1017011,04,611088,Sealbag-automaat,Available,False,2024-08-23 14:18:41
1017012,01,921151,Geldautomaat,Available,False,2024-08-23 14:18:42
1018002,01,921483,Geldautomaat,Available,False,2024-08-23 14:18:42
1018003,01,921530,Geldautomaat,Available,False,2024-08-23 14:18:43
1018004,01,921394,Geldautomaat,Available,False,2024-08-23 14:18:43
1018005,01,811066,Geld storten en opnemen,Available,True,2024-08-23 14:18:43
1019001,01,912160,Geldautomaat,Available,False,2024-08-23 14:18:44
1019004,01,812389,Geld storten en opnemen,Available,True,2024-08-23 14:18:44
1019004,02,812821,Geld storten en opnemen,Available,True,2024-08-23 14:18:44
1024001,01,921301,Geldautomaat,Available,False,2024-08-23 14:18:45
1024002,01,920980,Geldautomaat,Available,False,2024-08-23 14:18:45
1024004,01,811469,Geld storten en opnemen,Available,True,2024-08-23 14:18:46
1025002,01,912151,Geldautomaat,Available,False,2024-08-23 14:18:46
1025005,01,610938,Sealbag-automaat,Available,False,2024-08-23 14:18:47
1025005,02,913574,Geldautomaat,Available,False,2024-08-23 14:18:47
1031003,01,930091,Geldautomaat,Available,False,2024-08-23 14:18:47
1031005,01,920404,Geldautomaat,Available,False,2024-08-23 14:18:48
1031006,01,812538,Geld storten en opnemen,Available,True,2024-08-23 14:18:48
1033002,01,921255,Geldautomaat,Available,False,2024-08-23 14:18:49
1034001,01,920276,Geldautomaat,Available,False,2024-08-23 14:18:49
1034002,01,811049,Geld storten en opnemen,Available,True,2024-08-23 14:18:49
1035002,01,921344,Geldautomaat,Available,False,2024-08-23 14:18:50
1035003,01,811274,Geld storten en opnemen,Available,True,2024-08-23 14:18:50
1035004,01,913080,Geldautomaat,Available,False,2024-08-23 14:18:51
1035005,01,812593,Geld storten en opnemen,Available,True,2024-08-23 14:18:51
1051006,01,812429,Geld storten en opnemen,Available,True,2024-08-23 14:18:52
1052001,01,930184,Geldautomaat,Available,False,2024-08-23 14:18:52
1053003,01,921490,Geldautomaat,Available,False,2024-08-23 14:18:53
